Ref #,Activity,Project Title,Country,Delivery Partner,Region,SIDS,LDCs,NAP,Status,Approved Date,Financing
VUT-RS-001,Strategic Framework (SF),Strategic Framework,Vanuatu,SPREP,AP,TRUE,FALSE,FALSE,Closed,"Mar 16, 2016",137316
VUT-RS-002,"NDA Strengthening, including country programming (SP, NDA, CP)",NDA Strengthening + Country Programming,Vanuatu,GIZ,AP,TRUE,FALSE,FALSE,Disbursed,"Sep 11, 2015",300000
VUT-RS-003,Strategic Framework (SF),Readiness Support for the Development of the Vanuatu National Green Energy Fund,Vanuatu,GGGI,AP,TRUE,FALSE,FALSE,Closed,"Mar 16, 2017",370000
VUT-RS-004,Strategic Framework (SF),Mobilizing the Vanuatu Private Sector towards climate change action,Vanuatu,GGGI,AP,TRUE,FALSE,FALSE,Closed,"Apr 17, 2019",350000
VUT-RS-005,Support for direct access entities (ES),Enhance Vanuatu’s ability to seek accreditation and direct access to the GCF via the fast-track accreditation process,Vanuatu,GGGI,AP,TRUE,FALSE,FALSE,Closed,"Dec 6, 2019",650000
VUT-RS-006,,Readiness Support for the Development of Vanuatu National Energy Efficiency Strategy and Action Plan,Vanuatu,GGGI,AP,TRUE,FALSE,FALSE,Disbursed,"Jun 29, 2021",290000
VUT-RS-007,,Enhancing Vanuatus Ability to Seek Accreditation and Direct Access to the GCF  Phase 2,Vanuatu,GGGI,AP,TRUE,FALSE,FALSE,Disbursed,"Feb 16, 2023",718549
VUT-RS-008,,NDA Strengthening and Country Programme update for Vanuatu,Vanuatu,SPC,AP,TRUE,FALSE,FALSE,Legal Agreement Effective,"Mar 16, 2023",287595
VUT-RS-009,Adaptation Planning,Enhancing Adaptation Actions through the National Adaptation Plan of Vanuatu,Vanuatu,GGGI,AP,TRUE,FALSE,TRUE,Legal Agreement Effective,"Mar 25, 2024",2923734
WSM-RS-001,,Co-designing transformative solutions with communities in Samoa,Samoa,FAO,AP,TRUE,FALSE,FALSE,Disbursed,"Mar 25, 2024",1000000
YEM-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",Strengthening of DNA and enabling strategic frameworks for engagement with GCF,Yemen,SQU_OMN,AP,FALSE,TRUE,FALSE,Cancelled,"Nov 28, 2018",497245
YEM-RS-002,"NDA Strengthening, including country programming (SP, NDA, CP)",Strengthening of NDA in Yemen and Enabling Strategic Frameworks for Engagement with GCF,Yemen,FAO,AP,FALSE,TRUE,FALSE,Disbursed,"Aug 19, 2021",499474
YEM-RS-003,,"Strengthen the water sector capacity to follow a climate change resilient and low-carbon development path with investment priorities identified in the Tuban delta, resulting in a project pipeline",Yemen,UN-Habitat,AP,FALSE,TRUE,FALSE,Disbursed,"Dec 29, 2021",693132
YEM-RS-004,,"Supporting Yemens Low Emissions Development through the preparation of the Nationally Determined Contribution NDC, while enhancing required capacities and project pipeline in support of reducing emissions",Yemen,UN-Habitat,AP,FALSE,TRUE,FALSE,Legal Agreement Effective,"Nov 26, 2022",850894
YEM-RS-005,Strategic Framework (SF),"Supporting Yemen to develop its Long-Term Low Emission Development Strategy LT-LEDS and Measurement, Reporting, and Verification MRV system for climate finance and support received",Yemen,UNDP,AP,FALSE,TRUE,FALSE,Disbursed,"Mar 27, 2024",945615
ZAF-RS-001,Support for direct access entities (ES),Building SANBI’s capacity to develop GCF funding proposals and manage and monitor GCF projects in South Africa,South Africa,SANBI,AF,FALSE,FALSE,FALSE,Closed,"Jun 5, 2017",380000
ZAF-RS-002,,Pipeline development to deploy clean energy technology solutions in municipal wastewater treatment works of South Africa,South Africa,UNIDO,AF,FALSE,FALSE,FALSE,Disbursed,"Sep 2, 2021",694927
ZAF-RS-003,"NDA Strengthening, including country programming (SP, NDA, CP)",Enhancing the institutional capacity of South Africa to  coordinate green hydrogen activities of the Hydrogen Society Roadmap,South Africa,UNIDO,AF,FALSE,FALSE,FALSE,Disbursed,"Jul 10, 2023",496893.11
ZMB-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",NDA Strengthening + Country Programming,Zambia,Zambia,AF,FALSE,TRUE,FALSE,Disbursed,"Oct 28, 2015",300000
ZMB-RS-002,Strategic Framework (SF),National framework for leapfrogging to Energy Efficient Appliances and Equipment in Zambia (Refrigerators and Distribution Transformers) through regulatory and financing mechanism,Zambia,UNEP,AF,FALSE,TRUE,FALSE,Closed,"Dec 31, 2019",347838
ZMB-RS-003,Adaptation Planning,National Adaptation Planning for Climate Resilience (NAP4CR)-Zambia,Zambia,GWPO,AF,FALSE,TRUE,TRUE,Closed,"Mar 30, 2020",2184555
ZMB-RS-004,Support for direct access entities (ES),Enhancing Zambias Private Sector Access to Climate Finance and Participation in NDC Implementation,Zambia,DBZ,AF,FALSE,TRUE,FALSE,In Legal Processing,"Jun 27, 2023",299999.79
ZWE-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",NDA Strengthening + Country Programming,Zimbabwe,UNEP,AF,FALSE,FALSE,FALSE,Closed,"Jul 29, 2016",300000
ZWE-RS-002,Adaptation Planning,Building capacity to advance the National Adaptation Planning process in Zimbabwe,Zimbabwe,UNEP,AF,FALSE,FALSE,TRUE,Disbursed,"May 8, 2018",2886725
ZWE-RS-003,Strategic Framework (SF),National framework for leapfrogging to Energy Efficient Appliances and Equipment in Zimbabwe (Refrigerators and Distribution Transformers) through regulatory and financing mechanism,Zimbabwe,UNEP,AF,FALSE,FALSE,FALSE,Closed,"Dec 31, 2019",393445
ZWE-RS-004,,Green Resilient Recovery Rapid Readiness Support in Zimbabwe,Zimbabwe,FBC Bank,AF,FALSE,FALSE,FALSE,Disbursed,"Feb 28, 2022",299992
,Strategic Framework (SF),Strategic Framework,Senegal,IFC,AF,FALSE,TRUE,FALSE,In Legal Processing,"Mar 16, 2016",600000
,"NDA Strengthening, including country programming (SP, NDA, CP)",Strengthening the Jordan GCF Country Programme with a prioritized pipeline,Jordan,ABT_GBR,AP,FALSE,FALSE,FALSE,Closed,"May 24, 2022",69268
